Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,AU,6.0,6.0,1.0,0.0,1.0,1.0,26,2,5,19
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,KR,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,HU,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2,4
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BY,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SI,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,DO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,DK,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,3
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,EC,2.0,2.0,1.0,0.0,0.0,0.0,2,0,0,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,MY,2.0,2.0,1.0,0.0,0.0,0.0,5,1,1,3
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BE,1.0,1.0,1.0,0.0,0.0,0.0,3,0,1,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,ID,9.0,46.0,5.111111164093018,3.0,0.0,3.0,92,10,28,54
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,HN,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,LV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,VN,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,IQ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,UY,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,EE,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,PT,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,3
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,JO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
