Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,GH,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,NO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,ID,0.0,0.0,0.0,0.0,0.0,0.0,13,0,2,11
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,SE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,RO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,JO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,VN,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,KZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,LT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,EE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,World,12.0,14.0,1.1666666269302368,4.0,2.0,20.0,188,6,32,150
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,TH,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,DK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,FR,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,HU,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,US,2.0,2.0,1.0,0.0,0.0,6.0,20,3,5,12
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,AU,0.0,0.0,0.0,0.0,0.0,1.0,3,1,2,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,SI,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,CA,0.0,0.0,0.0,0.0,0.0,4.0,4,0,1,3
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BR,2.0,4.0,2.0,2.0,0.0,1.0,4,0,1,3
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,XK,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,SA,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,NL,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,SG,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,AL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,AE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,TR,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,EG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,IL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BJ,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,MU,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,GT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,CL,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,1
